ARQUIVO: sinapi - PLANILHA: Planilha1
DATA DA CONVERSÃO: 28/06/2025 11:44


CODIGO  DESCRICAO                                                                                                                                                                                                                                                                                                                                                                     UNIDADE  PRECO_UNITARIO  FONTE 
7060    CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - MANUTENÇÃO. AF_06/2014                                                                                                                                                                                    H        41,52           sinapi
7061    CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - MATERIAIS NA OPERAÇÃO. AF_06/2014                                                                                                                                                                         H        105,28          sinapi
91367   CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - DEPRECIAÇÃO. AF_06/2014                                                                                                                                                                                         H        22,27           sinapi
91369   CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF_06/2014                                                                                                                                                                                  H        3,45            sinapi
91368   CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - JUROS. AF_06/2014                                                                                                                                                                                               H        8,55            sinapi
5695    CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - MANUTENÇÃO. AF_06/2014                                                                                                                                                                                          H        40,13           sinapi
53792   CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - MATERIAIS NA OPERAÇÃO. AF_06/2014                                                                                                                                                                               H        130,86          sinapi
92237   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 20.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 45.000 KG, POTÊNCIA 330 CV, INCLUSIVE TANQUE DE ASFALTO COM MAÇARICO - DEPRECIAÇÃO. AF_12/2015                                                                                                                                                         H        29,57           sinapi
92239   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 20.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 45.000 KG, POTÊNCIA 330 CV, INCLUSIVE TANQUE DE ASFALTO COM MAÇARICO - IMPOSTOS E SEGUROS. AF_12/2015                                                                                                                                                  H        4,81            sinapi
92238   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 20.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 45.000 KG, POTÊNCIA 330 CV, INCLUSIVE TANQUE DE ASFALTO COM MAÇARICO - JUROS. AF_12/2015                                                                                                                                                               H        11,90           sinapi
92240   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 20.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 45.000 KG, POTÊNCIA 330 CV, INCLUSIVE TANQUE DE ASFALTO COM MAÇARICO - MANUTENÇÃO. AF_12/2015                                                                                                                                                          H        53,06           sinapi
92241   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 20.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 45.000 KG, POTÊNCIA 330 CV, INCLUSIVE TANQUE DE ASFALTO COM MAÇARICO - MATERIAIS NA OPERAÇÃO. AF_12/2015                                                                                                                                               H        356,73          sinapi
91640   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - DEPRECIAÇÃO. AF_08/2015                                                                                                                                                       H        40,60           sinapi
91642   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - IMPOSTOS E SEGUROS. AF_08/2015                                                                                                                                                H        6,62            sinapi
91641   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - JUROS. AF_08/2015                                                                                                                                                             H        16,39           sinapi
91643   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - MANUTENÇÃO. AF_08/2015                                                                                                                                                        H        73,19           sinapi
91644   CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - MATERIAIS NA OPERAÇÃO. AF_08/2015                                                                                                                                             H        389,12          sinapi
92105   CAMINHÃO PARA EQUIPAMENTO DE LIMPEZA A SUCÇÃO COM CAMINHÃO TRUCADO DE PESO BRUTO TOTAL 23000 KG, CARGA ÚTIL MÁX. 15935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV, INCLUSIVE LIMPADORA A SUCÇÃO, TANQUE 12000 L - MATERIAIS NA OPERAÇÃO. AF_05/2023                                                                                                                    H        248,59          sinapi
92101   CAMINHÃO PARA EQUIPAMENTO DE LIMPEZA A SUCÇÃO COM CAMINHÃO TRUCADO DE PESO BRUTO TOTAL 23000 KG, CARGA ÚTIL MÁXIMA 15935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV, INCLUSIVE LIMPADORA A SUCÇÃO, TANQUE 12000 L - DEPRECIAÇÃO. AF_05/2023                                                                                                                            H        44,89           sinapi
92103   CAMINHÃO PARA EQUIPAMENTO DE LIMPEZA A SUCÇÃO COM CAMINHÃO TRUCADO DE PESO BRUTO TOTAL 23000 KG, CARGA ÚTIL MÁXIMA 15935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV, INCLUSIVE LIMPADORA A SUCÇÃO, TANQUE 12000 L - IMPOSTOS E SEGUROS. AF_05/2023                                                                                                                     H        5,70            sinapi
92102   CAMINHÃO PARA EQUIPAMENTO DE LIMPEZA A SUCÇÃO COM CAMINHÃO TRUCADO DE PESO BRUTO TOTAL 23000 KG, CARGA ÚTIL MÁXIMA 15935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV, INCLUSIVE LIMPADORA A SUCÇÃO, TANQUE 12000 L - JUROS. AF_05/2023                                                                                                                                  H        14,08           sinapi
92104   CAMINHÃO PARA EQUIPAMENTO DE LIMPEZA A SUCÇÃO COM CAMINHÃO TRUCADO DE PESO BRUTO TOTAL 23000 KG, CARGA ÚTIL MÁXIMA 15935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV, INCLUSIVE LIMPADORA A SUCÇÃO, TANQUE 12000 L - MANUTENÇÃO. AF_05/2023                                                                                                                             H        70,90           sinapi
91396   CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - DEPRECIAÇÃO. AF_06/2014                                                                                                                                                              H        29,18           sinapi
91398   CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - IMPOSTOS E SEGUROS. AF_06/2014                                                                                                                                                       H        4,55            sinapi
91397   CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - JUROS. AF_06/2014                                                                                                                                                                    H        11,28           sinapi
5763    CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - MANUTENÇÃO. AF_06/2014                                                                                                                                                               H        51,77           sinapi
53831   CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - MATERIAIS NA OPERAÇÃO. AF_06/2014                                                                                                                                                    H        248,59          sinapi
91359   CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - DEPRECIAÇÃO. AF_06/2014                                                                                                                                                                                   H        21,04           sinapi
91361   CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - IMPOSTOS E SEGUROS. AF_06/2014                                                                                                                                                                            H        3,25            sinapi
91360   CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - JUROS. AF_06/2014                                                                                                                                                                                         H        8,05            sinapi
53882   CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - MANUTENÇÃO. AF_06/2014                                                                                                                                                                                    H        36,99           sinapi
5747    CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - MATERIAIS NA OPERAÇÃO. AF_06/2014                                                                                                                                                                         H        204,30          sinapi
104699  CAMINHÃO TANQUE PARA HIDROSSEMEADURA, COM CAPACIDADE DE 8.000 LITROS, INCLUINDO BOMBA PARA LANÇAMENTO COM MOTOR DIESEL COM POTÊNCIA DE 105 CV - DEPRECIAÇÃO. AF_06/2023                                                                                                                                                                                                       H        0,00            sinapi
104702  CAMINHÃO TANQUE PARA HIDROSSEMEADURA, COM CAPACIDADE DE 8.000 LITROS, INCLUINDO BOMBA PARA LANÇAMENTO COM MOTOR DIESEL COM POTÊNCIA DE 105 CV - IMPOSTOS E SEGUROS. AF_06/2023                                                                                                                                                                                                H        0,00            sinapi
104700  CAMINHÃO TANQUE PARA HIDROSSEMEADURA, COM CAPACIDADE DE 8.000 LITROS, INCLUINDO BOMBA PARA LANÇAMENTO COM MOTOR DIESEL COM POTÊNCIA DE 105 CV - JUROS. AF_06/2023                                                                                                                                                                                                             H        0,00            sinapi
104701  CAMINHÃO TANQUE PARA HIDROSSEMEADURA, COM CAPACIDADE DE 8.000 LITROS, INCLUINDO BOMBA PARA LANÇAMENTO COM MOTOR DIESEL COM POTÊNCIA DE 105 CV - MANUTENÇÃO. AF_06/2023                                                                                                                                                                                                        H        0,00            sinapi
104703  CAMINHÃO TANQUE PARA HIDROSSEMEADURA, COM CAPACIDADE DE 8.000 LITROS, INCLUINDO BOMBA PARA LANÇAMENTO COM MOTOR DIESEL COM POTÊNCIA DE 105 CV - MATERIAIS NA OPERAÇÃO. AF_06/2023                                                                                                                                                                                             H        119,50          sinapi
91390   CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - DEPRECIAÇÃO. AF_06/2014                                                                                                                                H        19,32           sinapi
91392   CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - IMPOSTOS E SEGUROS. AF_06/2014                                                                                                                         H        3,10            sinapi
91391   CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - JUROS. AF_06/2014                                                                                                                                      H        7,69            sinapi
73335   CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - MANUTENÇÃO. AF_06/2014                                                                                                                                 H        35,20           sinapi
73340   CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - MATERIAIS NA OPERAÇÃO. AF_06/2014                                                                                                                      H        199,97          sinapi
89264   CAMINHÃO TOCO, PBT 16.000 KG, CARGA ÚTIL MÁX. 10.685 KG, DIST. ENTRE EIXOS 4,8 M, POTÊNCIA 189 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,5 X 7,00 X 0,50 M - DEPRECIAÇÃO. AF_06/2014                                                                                                                                 H        21,17           sinapi
89266   CAMINHÃO TOCO, PBT 16.000 KG, CARGA ÚTIL MÁX. 10.685 KG, DIST. ENTRE EIXOS 4,8 M, POTÊNCIA 189 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,5 X 7,00 X 0,50 M - IMPOSTOS E SEGUROS. AF_06/2014                                                                                                                          H        3,40            sinapi
89265   CAMINHÃO TOCO, PBT 16.000 KG, CARGA ÚTIL MÁX. 10.685 KG, DIST. ENTRE EIXOS 4,8 M, POTÊNCIA 189 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,5 X 7,00 X 0,50 M - JUROS. AF_06/2014                                                                                                                                       H        8,43            sinapi
5705    CAMINHÃO TOCO, PBT 16.000 KG, CARGA ÚTIL MÁX. 10.685 KG, DIST. ENTRE EIXOS 4,8 M, POTÊNCIA 189 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,5 X 7,00 X 0,50 M - MANUTENÇÃO. AF_06/2014                                                                                                                                  H        38,60           sinapi
53797   CAMINHÃO TOCO, PBT 16.000 KG, CARGA ÚTIL MÁX. 10.685 KG, DIST. ENTRE EIXOS 4,8 M, POTÊNCIA 189 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,5 X 7,00 X 0,50 M - MATERIAIS NA OPERAÇÃO. AF_06/2014                                                                                                                       H        150,50          sinapi
91354   CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - DEPRECIAÇÃO. AF_06/2014                                                                                                                                                                                                         H        17,67           sinapi
91356   CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - IMPOSTOS E SEGUROS. AF_06/2014                                                                                                                                                                                                  H        2,93            sinapi
91355   CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - JUROS. AF_06/2014                                                                                                                                                                                                               H        7,26            sinapi
5751    CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - MANUTENÇÃO. AF_06/2014                                                                                                                                                                                                          H        33,13           sinapi
53827   CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - MATERIAIS NA OPERAÇÃO. AF_06/2014                                                                                                                                                                                               H        147,33          sinapi
91375   CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - DEPRECIAÇÃO. AF_06/2014                                                                                                                                                                                                       H        19,40           sinapi
91377   CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - IMPOSTOS E SEGUROS. AF_06/2014                                                                                                                                                                                                H        3,22            sinapi
91376   CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - JUROS. AF_06/2014                                                                                                                                                                                                             H        7,97            sinapi
5754    CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - MANUTENÇÃO. AF_06/2014                                                                                                                                                                                                        H        36,38           sinapi
53829   CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - MATERIAIS NA OPERAÇÃO. AF_06/2014                                                                                                                                                                                             H        150,50          sinapi
91026   CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - DEPRECIAÇÃO. AF_06/2015                                                                                                                                                                                              H        24,84           sinapi
91028   CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - IMPOSTOS E SEGUROS. AF_06/2015                                                                                                                                                                                       H        4,02            sinapi
91027   CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - JUROS. AF_06/2015                                                                                                                                                                                                    H        9,96            sinapi
91029   CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - MANUTENÇÃO. AF_06/2015                                                                                                                                                                                               H        45,55           sinapi
91030   CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - MATERIAIS NA OPERAÇÃO. AF_06/2015                                                                                                                                                                                    H        189,53          sinapi
102812  CENTRAL DE LAMA BENTONÍTICA (DEPÓSITO DE BENTONITA, MISTURADOR DE ALTA TURBULÊNCIA, SILOS DE ARMAZENAMENTO DE LAMA E ÁGUA, LABORATÓRIO DE CONTROLE DE QUALIDADE DA LAMA) - DEPRECIAÇÃO. AF_04/2019                                                                                                                                                                            H        0,00            sinapi
102813  CENTRAL DE LAMA BENTONÍTICA (DEPÓSITO DE BENTONITA, MISTURADOR DE ALTA TURBULÊNCIA, SILOS DE ARMAZENAMENTO DE LAMA E ÁGUA, LABORATÓRIO DE CONTROLE DE QUALIDADE DA LAMA) - JUROS. AF_04/2019                                                                                                                                                                                  H        0,00            sinapi
102814  CENTRAL DE LAMA BENTONÍTICA (DEPÓSITO DE BENTONITA, MISTURADOR DE ALTA TURBULÊNCIA, SILOS DE ARMAZENAMENTO DE LAMA E ÁGUA, LABORATÓRIO DE CONTROLE DE QUALIDADE DA LAMA) - MANUTENÇÃO. AF_04/2019                                                                                                                                                                             H        0,00            sinapi
102815  CENTRAL DE LAMA BENTONÍTICA (DEPÓSITO DE BENTONITA, MISTURADOR DE ALTA TURBULÊNCIA, SILOS DE ARMAZENAMENTO DE LAMA E ÁGUA, LABORATÓRIO DE CONTROLE DE QUALIDADE DA LAMA) - MATERIAIS NA OPERAÇÃO. AF_04/2019                                                                                                                                                                  H        3,84            sinapi
91529   COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - DEPRECIAÇÃO. AF_08/2015                                                                                                                                                                                                                                                            H        0,84            sinapi
91530   COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - JUROS. AF_08/2015                                                                                                                                                                                                                                                                  H        0,22            sinapi
91531   COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - MANUTENÇÃO. AF_08/2015                                                                                                                                                                                                                                                             H        1,05            sinapi
91532   COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - MATERIAIS NA OPERAÇÃO. AF_08/2015                                                                                                                                                                                                                                                  H        7,95            sinapi
95260   COMPACTADOR DE SOLOS DE PERCUSÃO (SOQUETE) COM MOTOR A GASOLINA, POTÊNCIA 3 CV - DEPRECIAÇÃO. AF_09/2016                                                                                                                                                                                                                                                                      H        0,68            sinapi
95261   COMPACTADOR DE SOLOS DE PERCUSÃO (SOQUETE) COM MOTOR A GASOLINA, POTÊNCIA 3 CV - JUROS. AF_09/2016                                                                                                                                                                                                                                                                            H        0,18            sinapi
95262   COMPACTADOR DE SOLOS DE PERCUSÃO (SOQUETE) COM MOTOR A GASOLINA, POTÊNCIA 3 CV - MANUTENÇÃO. AF_09/2016                                                                                                                                                                                                                                                                       H        0,85            sinapi
95263   COMPACTADOR DE SOLOS DE PERCUSÃO (SOQUETE) COM MOTOR A GASOLINA, POTÊNCIA 3 CV - MATERIAIS NA OPERAÇÃO. AF_09/2016                                                                                                                                                                                                                                                            H        6,02            sinapi
90968   COMPRESSOR DE AR REBOCAVEL, VAZÃO 250 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 81 CV - DEPRECIAÇÃO. AF_06/2015                                                                                                                                                                                                                                               H        6,66            sinapi
90969   COMPRESSOR DE AR REBOCAVEL, VAZÃO 250 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 81 CV - JUROS. AF_06/2015                                                                                                                                                                                                                                                     H        1,78            sinapi
90970   COMPRESSOR DE AR REBOCAVEL, VAZÃO 250 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 81 CV - MANUTENÇÃO. AF_06/2015                                                                                                                                                                                                                                                H        8,34            sinapi
90971   COMPRESSOR DE AR REBOCAVEL, VAZÃO 250 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 81 CV - MATERIAIS NA OPERAÇÃO. AF_06/2015                                                                                                                                                                                                                                     H        78,30           sinapi
90992   COMPRESSOR DE AR REBOCAVEL, VAZÃO 400 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 110 CV - DEPRECIAÇÃO. AF_06/2015                                                                                                                                                                                                                                              H        7,90            sinapi
90993   COMPRESSOR DE AR REBOCAVEL, VAZÃO 400 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 110 CV - JUROS. AF_06/2015                                                                                                                                                                                                                                                    H        2,12            sinapi
90994   COMPRESSOR DE AR REBOCAVEL, VAZÃO 400 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 110 CV - MANUTENÇÃO. AF_06/2015                                                                                                                                                                                                                                               H        9,89            sinapi
